sample_id,sample_date,chemical,chem_conc,rolling_avg
Q2,2008-07-15,nh4_n,NA,NA
Q2,2008-07-15,no3_n,103,NA
Q2,2008-07-22,k,0.92,NA
Q2,2008-07-22,mg,3.66,NA
Q2,2008-07-22,ca,5.64,NA
Q2,2008-07-22,nh4_n,10,NA
Q2,2008-07-22,no3_n,151,NA
Q2,2008-07-29,k,0.89,NA
Q2,2008-07-29,mg,3.78,NA
Q2,2008-07-29,ca,5.99,NA
Q2,2008-07-29,nh4_n,NA,NA
Q2,2008-07-29,no3_n,197,NA
Q2,2008-08-05,k,0.8,NA
Q2,2008-08-05,mg,3.06,NA
Q2,2008-08-05,ca,6.37,NA
Q2,2008-08-05,nh4_n,15,NA
Q2,2008-08-05,no3_n,113,NA
Q2,2008-08-12,k,0.79,NA
Q2,2008-08-12,mg,3.12,NA
Q2,2008-08-12,ca,6.5,NA
Q2,2008-08-12,nh4_n,NA,NA
Q2,2008-08-12,no3_n,115,NA
Q2,2008-08-19,k,0.99,NA
Q2,2008-08-19,mg,3.23,NA
Q2,2008-08-19,ca,6.61,NA
Q2,2008-08-19,nh4_n,NA,NA
Q2,2008-08-19,no3_n,69,NA
Q2,2008-08-26,k,0.86,NA
Q2,2008-08-26,mg,2.82,NA
Q2,2008-08-26,ca,5.83,NA
Q2,2008-08-26,nh4_n,NA,NA
Q2,2008-08-26,no3_n,68,NA
Q2,2008-09-02,k,0.82,NA
Q2,2008-09-02,mg,1.55,NA
Q2,2008-09-02,ca,3.41,NA
Q2,2008-09-02,nh4_n,NA,NA
Q2,2008-09-02,no3_n,56,NA
Q2,2008-09-09,k,0.83,NA
Q2,2008-09-09,mg,2.9,NA
Q2,2008-09-09,ca,4.69,NA
Q2,2008-09-09,nh4_n,NA,NA
Q2,2008-09-09,no3_n,94,NA
Q2,2008-09-16,k,0.93,NA
Q2,2008-09-16,mg,3.52,NA
Q2,2008-09-16,ca,5.26,NA
Q2,2008-09-16,nh4_n,NA,NA
Q2,2008-09-16,no3_n,128,NA
Q2,2008-09-23,k,0.84,NA
Q2,2008-09-23,mg,2.45,NA
Q2,2008-09-23,ca,4.35,NA
Q2,2008-09-23,nh4_n,NA,NA
Q2,2008-09-23,no3_n,151,NA
Q2,2008-09-30,k,0.73,NA
Q2,2008-09-30,mg,3.32,NA
Q2,2008-09-30,ca,6.75,NA
Q2,2008-09-30,nh4_n,18,NA
Q2,2008-09-30,no3_n,143,NA
Q2,2008-10-07,k,0.73,NA
Q2,2008-10-07,mg,3.47,NA
Q2,2008-10-07,ca,7.05,NA
Q2,2008-10-07,nh4_n,NA,NA
Q2,2008-10-07,no3_n,139,NA
Q2,2008-10-14,k,0.81,NA
Q2,2008-10-14,mg,2.83,NA
Q2,2008-10-14,ca,5.57,NA
Q2,2008-10-14,nh4_n,8,NA
Q2,2008-10-14,no3_n,159,NA
Q2,2008-10-21,k,0.81,NA
Q2,2008-10-21,mg,3.52,NA
Q2,2008-10-21,ca,6.06,NA
Q2,2008-10-21,nh4_n,NA,NA
Q2,2008-10-21,no3_n,169,NA
Q2,2008-10-28,k,0.76,NA
Q2,2008-10-28,mg,3.45,NA
Q2,2008-10-28,ca,6.39,NA
Q2,2008-10-28,nh4_n,NA,NA
Q2,2008-10-28,no3_n,109,NA
Q2,2008-11-03,k,0.77,NA
Q2,2008-11-03,mg,3.42,NA
Q2,2008-11-03,ca,5.47,NA
Q2,2008-11-03,nh4_n,NA,NA
Q2,2008-11-03,no3_n,118,NA
Q2,2008-11-10,k,0.78,NA
Q2,2008-11-10,mg,3.48,NA
Q2,2008-11-10,ca,5.94,NA
Q2,2008-11-10,nh4_n,NA,NA
Q2,2008-11-10,no3_n,125,NA
Q2,2008-11-18,k,0.77,NA
Q2,2008-11-18,mg,3.43,NA
Q2,2008-11-18,ca,6.23,NA
Q2,2008-11-18,nh4_n,NA,NA
Q2,2008-11-18,no3_n,142,NA
Q2,2008-11-25,k,0.59,NA
Q2,2008-11-25,mg,3.43,NA
Q2,2008-11-25,ca,6.15,NA
Q2,2008-11-25,nh4_n,13,NA
Q2,2008-11-25,no3_n,145,NA
Q2,2008-12-02,k,0.66,NA
Q2,2008-12-02,mg,3.06,NA
Q2,2008-12-02,ca,5.98,NA
Q2,2008-12-02,nh4_n,NA,NA
Q2,2008-12-02,no3_n,107,NA
Q2,2008-12-09,k,0.62,NA
Q2,2008-12-09,mg,3.44,NA
Q2,2008-12-09,ca,6.64,NA
Q2,2008-12-09,nh4_n,6,NA
Q2,2008-12-09,no3_n,128,NA
Q2,2008-12-16,k,0.86,NA
Q2,2008-12-16,mg,3.1,NA
Q2,2008-12-16,ca,6.97,NA
Q2,2008-12-16,nh4_n,5,NA
Q2,2008-12-16,no3_n,111,NA
Q2,2008-12-23,k,0.88,NA
Q2,2008-12-23,mg,2.2,NA
Q2,2008-12-23,ca,5.19,NA
Q2,2008-12-23,nh4_n,10,NA
Q2,2008-12-23,no3_n,81,NA
Q2,2008-12-30,k,0.86,NA
Q2,2008-12-30,mg,2.89,NA
Q2,2008-12-30,ca,6.79,NA
Q2,2008-12-30,nh4_n,6,NA
Q2,2008-12-30,no3_n,115,NA
Q2,2009-01-05,k,0.83,NA
Q2,2009-01-05,mg,3.41,NA
Q2,2009-01-05,ca,7.03,NA
Q2,2009-01-05,nh4_n,NA,NA
Q2,2009-01-05,no3_n,151,NA
Q2,2009-01-13,k,0.85,NA
Q2,2009-01-13,mg,3.41,NA
Q2,2009-01-13,ca,7.45,NA
Q2,2009-01-13,nh4_n,NA,NA
Q2,2009-01-13,no3_n,148,NA
Q2,2009-01-20,k,0.82,NA
Q2,2009-01-20,mg,3.34,NA
Q2,2009-01-20,ca,7.31,NA
Q2,2009-01-20,nh4_n,NA,NA
Q2,2009-01-20,no3_n,136,NA
Q2,2009-01-27,k,0.77,NA
Q2,2009-01-27,mg,3.32,NA
Q2,2009-01-27,ca,7.21,NA
Q2,2009-01-27,nh4_n,NA,NA
Q2,2009-01-27,no3_n,145,NA
Q2,2009-02-03,k,0.73,NA
Q2,2009-02-03,mg,3.33,NA
Q2,2009-02-03,ca,7.3,NA
Q2,2009-02-03,nh4_n,NA,NA
Q2,2009-02-03,no3_n,141,NA
Q2,2009-02-10,k,0.89,NA
Q2,2009-02-10,mg,3.02,NA
Q2,2009-02-10,ca,7.83,NA
Q2,2009-02-10,nh4_n,8,NA
Q2,2009-02-10,no3_n,67,NA
Q2,2009-02-17,k,0.89,NA
Q2,2009-02-17,mg,3.49,NA
Q2,2009-02-17,ca,8.71,NA
Q2,2009-02-17,nh4_n,15,NA
Q2,2009-02-17,no3_n,105,NA
Q2,2009-02-24,k,0.82,NA
Q2,2009-02-24,mg,3.34,NA
Q2,2009-02-24,ca,8.09,NA
Q2,2009-02-24,nh4_n,NA,NA
Q2,2009-02-24,no3_n,172,NA
Q2,2009-03-03,k,0.86,NA
Q2,2009-03-03,mg,3.44,NA
Q2,2009-03-03,ca,8.31,NA
Q2,2009-03-03,nh4_n,NA,NA
Q2,2009-03-03,no3_n,162,NA
Q2,2009-03-10,k,0.85,NA
Q2,2009-03-10,mg,3.05,NA
Q2,2009-03-10,ca,7.21,NA
Q2,2009-03-10,nh4_n,NA,NA
Q2,2009-03-10,no3_n,128,NA
Q2,2009-03-17,k,0.91,NA
Q2,2009-03-17,mg,3.02,NA
Q2,2009-03-17,ca,7.67,NA
Q2,2009-03-17,nh4_n,7,NA
Q2,2009-03-17,no3_n,75,NA
Q2,2009-03-24,k,0.96,NA
Q2,2009-03-24,mg,3.33,NA
Q2,2009-03-24,ca,8.3,NA
Q2,2009-03-24,nh4_n,NA,NA
Q2,2009-03-24,no3_n,103,NA
Q2,2009-03-31,k,0.99,NA
Q2,2009-03-31,mg,3.35,NA
Q2,2009-03-31,ca,8.33,NA
Q2,2009-03-31,nh4_n,19,NA
Q2,2009-03-31,no3_n,156,NA
Q2,2009-04-07,k,0.95,NA
Q2,2009-04-07,mg,3.41,NA
Q2,2009-04-07,ca,8.42,NA
Q2,2009-04-07,nh4_n,NA,NA
Q2,2009-04-07,no3_n,113,NA
Q2,2009-04-14,k,0.93,NA
Q2,2009-04-14,mg,3.41,NA
Q2,2009-04-14,ca,8.43,NA
Q2,2009-04-14,nh4_n,NA,NA
Q2,2009-04-14,no3_n,132,NA
Q2,2009-04-21,k,1.03,NA
Q2,2009-04-21,mg,3.41,NA
Q2,2009-04-21,ca,6.94,NA
Q2,2009-04-21,nh4_n,NA,NA
Q2,2009-04-21,no3_n,171,NA
Q2,2009-04-28,k,1.02,NA
Q2,2009-04-28,mg,3.03,NA
Q2,2009-04-28,ca,6.38,NA
Q2,2009-04-28,nh4_n,NA,NA
Q2,2009-04-28,no3_n,137,NA
Q2,2009-05-05,k,0.98,NA
Q2,2009-05-05,mg,2.89,NA
Q2,2009-05-05,ca,6.23,NA
Q2,2009-05-05,nh4_n,NA,NA
Q2,2009-05-05,no3_n,116,NA
Q2,2009-05-12,k,0.91,NA
Q2,2009-05-12,mg,2.68,NA
Q2,2009-05-12,ca,5.42,NA
Q2,2009-05-12,nh4_n,NA,NA
Q2,2009-05-12,no3_n,87,NA
Q2,2009-05-19,k,0.97,NA
Q2,2009-05-19,mg,2.33,NA
Q2,2009-05-19,ca,5.84,NA
Q2,2009-05-19,nh4_n,NA,NA
Q2,2009-05-19,no3_n,37,NA
Q2,2009-05-26,k,1,NA
Q2,2009-05-26,mg,2.76,NA
Q2,2009-05-26,ca,6.73,NA
Q2,2009-05-26,nh4_n,5,NA
Q2,2009-05-26,no3_n,105,NA
Q2,2009-06-02,k,1.04,NA
Q2,2009-06-02,mg,2.82,NA
Q2,2009-06-02,ca,6.78,NA
Q2,2009-06-02,nh4_n,16,NA
Q2,2009-06-02,no3_n,110,NA
Q2,2009-06-09,k,0.97,NA
Q2,2009-06-09,mg,2.4,NA
Q2,2009-06-09,ca,4.77,NA
Q2,2009-06-09,nh4_n,NA,NA
Q2,2009-06-09,no3_n,87,NA
Q2,2009-06-16,k,0.93,NA
Q2,2009-06-16,mg,3.11,NA
Q2,2009-06-16,ca,6.28,NA
Q2,2009-06-16,nh4_n,NA,NA
Q2,2009-06-16,no3_n,111,NA
Q2,2009-06-23,k,0.92,NA
Q2,2009-06-23,mg,3.2,NA
Q2,2009-06-23,ca,6.26,NA
Q2,2009-06-23,nh4_n,6,NA
Q2,2009-06-23,no3_n,116,NA
Q2,2009-06-30,k,0.83,NA
Q2,2009-06-30,mg,3.11,NA
Q2,2009-06-30,ca,5.62,NA
Q2,2009-06-30,nh4_n,NA,NA
Q2,2009-06-30,no3_n,120,NA
Q2,2009-07-07,k,1,NA
Q2,2009-07-07,mg,1.93,NA
Q2,2009-07-07,ca,4.14,NA
Q2,2009-07-07,nh4_n,10,NA
Q2,2009-07-07,no3_n,75,NA
Q2,2009-07-14,k,0.87,NA
Q2,2009-07-14,mg,3.16,NA
Q2,2009-07-14,ca,5.97,NA
Q2,2009-07-14,nh4_n,NA,NA
Q2,2009-07-14,no3_n,88,NA
Q2,2009-07-21,k,1.02,NA
Q2,2009-07-21,mg,3.16,NA
Q2,2009-07-21,ca,6.33,NA
Q2,2009-07-21,nh4_n,NA,NA
Q2,2009-07-21,no3_n,96,NA
Q2,2009-07-28,k,0.97,NA
Q2,2009-07-28,mg,3.34,NA
Q2,2009-07-28,ca,6.62,NA
Q2,2009-07-28,nh4_n,NA,NA
Q2,2009-07-28,no3_n,134,NA
Q2,2009-08-04,k,0.98,NA
Q2,2009-08-04,mg,3.6,NA
Q2,2009-08-04,ca,7.15,NA
Q2,2009-08-04,nh4_n,23,NA
Q2,2009-08-04,no3_n,139,NA
Q2,2009-08-11,k,0.98,NA
Q2,2009-08-11,mg,3.56,NA
Q2,2009-08-11,ca,7.07,NA
Q2,2009-08-11,nh4_n,7,NA
Q2,2009-08-11,no3_n,152,NA
Q2,2009-08-18,k,0.99,NA
Q2,2009-08-18,mg,2.52,NA
Q2,2009-08-18,ca,6.34,NA
Q2,2009-08-18,nh4_n,NA,NA
Q2,2009-08-18,no3_n,80,NA
Q2,2009-08-25,k,0.95,NA
Q2,2009-08-25,mg,2.56,NA
Q2,2009-08-25,ca,6.41,NA
Q2,2009-08-25,nh4_n,NA,NA
Q2,2009-08-25,no3_n,90,NA
Q2,2009-09-01,k,0.94,NA
Q2,2009-09-01,mg,3.04,NA
Q2,2009-09-01,ca,7.69,NA
Q2,2009-09-01,nh4_n,NA,NA
Q2,2009-09-01,no3_n,34,NA
Q2,2009-09-08,k,0.95,NA
Q2,2009-09-08,mg,2.58,NA
Q2,2009-09-08,ca,6.43,NA
Q2,2009-09-08,nh4_n,NA,NA
Q2,2009-09-08,no3_n,55,NA
Q2,2009-09-15,k,1.04,NA
Q2,2009-09-15,mg,2.47,NA
Q2,2009-09-15,ca,6.25,NA
Q2,2009-09-15,nh4_n,NA,NA
Q2,2009-09-15,no3_n,98,NA
Q2,2009-09-22,k,0.94,NA
Q2,2009-09-22,mg,2.36,NA
Q2,2009-09-22,ca,5.89,NA
Q2,2009-09-22,nh4_n,7,NA
Q2,2009-09-22,no3_n,57,NA
Q2,2009-09-29,k,0.94,NA
Q2,2009-09-29,mg,3.05,NA
Q2,2009-09-29,ca,7.5,NA
Q2,2009-09-29,nh4_n,NA,NA
Q2,2009-09-29,no3_n,103,NA
Q2,2009-10-06,k,0.87,NA
Q2,2009-10-06,mg,3.15,NA
Q2,2009-10-06,ca,6.44,NA
Q2,2009-10-06,nh4_n,NA,NA
Q2,2009-10-06,no3_n,109,NA
Q2,2009-10-13,k,0.94,NA
Q2,2009-10-13,mg,2.72,NA
Q2,2009-10-13,ca,6.67,NA
Q2,2009-10-13,nh4_n,NA,NA
Q2,2009-10-13,no3_n,92,NA
Q2,2009-10-20,k,0.91,NA
Q2,2009-10-20,mg,3.02,NA
Q2,2009-10-20,ca,7.36,NA
Q2,2009-10-20,nh4_n,NA,NA
Q2,2009-10-20,no3_n,122,NA
Q2,2009-10-27,k,0.89,NA
Q2,2009-10-27,mg,3.29,NA
Q2,2009-10-27,ca,6.64,NA
Q2,2009-10-27,nh4_n,NA,NA
Q2,2009-10-27,no3_n,104,NA
Q2,2009-11-03,k,0.85,NA
Q2,2009-11-03,mg,3.14,NA
Q2,2009-11-03,ca,7.22,NA
Q2,2009-11-03,nh4_n,NA,NA
Q2,2009-11-03,no3_n,109,NA
Q2,2009-11-10,k,0.9,NA
Q2,2009-11-10,mg,1.28,NA
Q2,2009-11-10,ca,3.26,NA
Q2,2009-11-10,nh4_n,11,NA
Q2,2009-11-10,no3_n,NA,NA
Q2,2009-11-17,k,1.02,NA
Q2,2009-11-17,mg,3.38,NA
Q2,2009-11-17,ca,7.7,NA
Q2,2009-11-17,nh4_n,NA,NA
Q2,2009-11-17,no3_n,109,NA
Q2,2009-11-24,k,0.94,NA
Q2,2009-11-24,mg,2.56,NA
Q2,2009-11-24,ca,6.5,NA
Q2,2009-11-24,nh4_n,NA,NA
Q2,2009-11-24,no3_n,70,NA
Q2,2009-12-01,k,1.03,NA
Q2,2009-12-01,mg,3.05,NA
Q2,2009-12-01,ca,7.02,NA
Q2,2009-12-01,nh4_n,NA,NA
Q2,2009-12-01,no3_n,89,NA
Q2,2009-12-08,k,0.96,NA
Q2,2009-12-08,mg,2.94,NA
Q2,2009-12-08,ca,7,NA
Q2,2009-12-08,nh4_n,8,NA
Q2,2009-12-08,no3_n,100,NA
Q2,2009-12-15,k,0.92,NA
Q2,2009-12-15,mg,3.21,NA
Q2,2009-12-15,ca,7.96,NA
Q2,2009-12-15,nh4_n,NA,NA
Q2,2009-12-15,no3_n,116,NA
Q2,2009-12-22,k,0.92,NA
Q2,2009-12-22,mg,3.18,NA
Q2,2009-12-22,ca,5.99,NA
Q2,2009-12-22,nh4_n,8,NA
Q2,2009-12-22,no3_n,132,NA
Q2,2009-12-29,k,0.88,NA
Q2,2009-12-29,mg,3.05,NA
Q2,2009-12-29,ca,6.97,NA
Q2,2009-12-29,nh4_n,NA,NA
Q2,2009-12-29,no3_n,129,NA
Q2,2010-01-05,k,0.87,NA
Q2,2010-01-05,mg,3.08,NA
Q2,2010-01-05,ca,7.71,NA
Q2,2010-01-05,nh4_n,NA,NA
Q2,2010-01-05,no3_n,113,NA
Q2,2010-01-12,k,0.7,NA
Q2,2010-01-12,mg,2.64,NA
Q2,2010-01-12,ca,4.16,NA
Q2,2010-01-12,nh4_n,NA,NA
Q2,2010-01-12,no3_n,102,NA
Q2,2010-01-19,k,0.68,NA
Q2,2010-01-19,mg,2.39,NA
Q2,2010-01-19,ca,4.77,NA
Q2,2010-01-19,nh4_n,6,NA
Q2,2010-01-19,no3_n,124,NA
Q2,2010-01-26,k,0.79,NA
Q2,2010-01-26,mg,2.81,NA
Q2,2010-01-26,ca,7.28,NA
Q2,2010-01-26,nh4_n,NA,NA
Q2,2010-01-26,no3_n,132,NA
Q2,2010-02-02,k,0.84,NA
Q2,2010-02-02,mg,2.97,NA
Q2,2010-02-02,ca,7.25,NA
Q2,2010-02-02,nh4_n,NA,NA
Q2,2010-02-02,no3_n,124,NA
Q2,2010-02-09,k,0.85,NA
Q2,2010-02-09,mg,3.19,NA
Q2,2010-02-09,ca,7.55,NA
Q2,2010-02-09,nh4_n,NA,NA
Q2,2010-02-09,no3_n,126,NA
Q2,2010-02-16,k,0.87,NA
Q2,2010-02-16,mg,3.17,NA
Q2,2010-02-16,ca,7.73,NA
Q2,2010-02-16,nh4_n,NA,NA
Q2,2010-02-16,no3_n,122,NA
Q2,2010-02-23,k,0.92,NA
Q2,2010-02-23,mg,2.94,NA
Q2,2010-02-23,ca,8.07,NA
Q2,2010-02-23,nh4_n,36,NA
Q2,2010-02-23,no3_n,98,NA
Q2,2010-03-02,k,0.92,NA
Q2,2010-03-02,mg,3.02,NA
Q2,2010-03-02,ca,7.72,NA
Q2,2010-03-02,nh4_n,NA,NA
Q2,2010-03-02,no3_n,124,NA
Q2,2010-03-09,k,0.87,NA
Q2,2010-03-09,mg,2.83,NA
Q2,2010-03-09,ca,7.07,NA
Q2,2010-03-09,nh4_n,11,NA
Q2,2010-03-09,no3_n,115,NA
Q2,2010-03-16,k,0.85,NA
Q2,2010-03-16,mg,2.91,NA
Q2,2010-03-16,ca,6.77,NA
Q2,2010-03-16,nh4_n,NA,NA
Q2,2010-03-16,no3_n,133,NA
Q2,2010-03-23,k,0.82,NA
Q2,2010-03-23,mg,3.08,NA
Q2,2010-03-23,ca,6.97,NA
Q2,2010-03-23,nh4_n,28,NA
Q2,2010-03-23,no3_n,120,NA
Q2,2010-03-30,k,0.4,NA
Q2,2010-03-30,mg,4.79,NA
Q2,2010-03-30,ca,7.09,NA
Q2,2010-03-30,nh4_n,NA,NA
Q2,2010-03-30,no3_n,71,NA
Q2,2010-04-06,k,0.78,NA
Q2,2010-04-06,mg,2.91,NA
Q2,2010-04-06,ca,7.12,NA
Q2,2010-04-06,nh4_n,NA,NA
Q2,2010-04-06,no3_n,106,NA
Q2,2010-04-13,k,0.87,NA
Q2,2010-04-13,mg,1.78,NA
Q2,2010-04-13,ca,4.91,NA
Q2,2010-04-13,nh4_n,24,NA
Q2,2010-04-13,no3_n,45,NA
Q2,2010-04-20,k,0.49,NA
Q2,2010-04-20,mg,2.27,NA
Q2,2010-04-20,ca,3.42,NA
Q2,2010-04-20,nh4_n,NA,NA
Q2,2010-04-20,no3_n,51,NA
Q2,2010-04-27,k,0.85,NA
Q2,2010-04-27,mg,2.89,NA
Q2,2010-04-27,ca,7.42,NA
Q2,2010-04-27,nh4_n,10,NA
Q2,2010-04-27,no3_n,120,NA
Q2,2010-05-04,k,0.75,NA
Q2,2010-05-04,mg,2.61,NA
Q2,2010-05-04,ca,6.58,NA
Q2,2010-05-04,nh4_n,NA,NA
Q2,2010-05-04,no3_n,100,NA
Q2,2010-05-11,k,0.77,NA
Q2,2010-05-11,mg,2.59,NA
Q2,2010-05-11,ca,6.19,NA
Q2,2010-05-11,nh4_n,8,NA
Q2,2010-05-11,no3_n,113,NA
Q2,2010-05-18,k,0.71,NA
Q2,2010-05-18,mg,2.06,NA
Q2,2010-05-18,ca,4.91,NA
Q2,2010-05-18,nh4_n,NA,NA
Q2,2010-05-18,no3_n,91,NA
Q2,2010-05-25,k,0.75,NA
Q2,2010-05-25,mg,3.12,NA
Q2,2010-05-25,ca,7.69,NA
Q2,2010-05-25,nh4_n,NA,NA
Q2,2010-05-25,no3_n,122,NA
Q2,2010-06-01,k,0.71,NA
Q2,2010-06-01,mg,1.99,NA
Q2,2010-06-01,ca,4.61,NA
Q2,2010-06-01,nh4_n,NA,NA
Q2,2010-06-01,no3_n,128,NA
Q2,2010-06-08,k,0.71,NA
Q2,2010-06-08,mg,2.99,NA
Q2,2010-06-08,ca,6.1,NA
Q2,2010-06-08,nh4_n,NA,NA
Q2,2010-06-08,no3_n,98,NA
Q2,2010-06-15,k,0.96,NA
Q2,2010-06-15,mg,3,NA
Q2,2010-06-15,ca,6.3,NA
Q2,2010-06-15,nh4_n,6,NA
Q2,2010-06-15,no3_n,130,NA
Q2,2010-06-22,k,0.94,NA
Q2,2010-06-22,mg,2.1,NA
Q2,2010-06-22,ca,4.62,NA
Q2,2010-06-22,nh4_n,NA,NA
Q2,2010-06-22,no3_n,115,NA
Q2,2010-06-29,k,0.96,NA
Q2,2010-06-29,mg,3.13,NA
Q2,2010-06-29,ca,6.23,NA
Q2,2010-06-29,nh4_n,NA,NA
Q2,2010-06-29,no3_n,115,NA
Q2,2010-07-06,k,0.77,NA
Q2,2010-07-06,mg,3.04,NA
Q2,2010-07-06,ca,6.71,NA
Q2,2010-07-06,nh4_n,5,NA
Q2,2010-07-06,no3_n,81,NA
Q2,2010-07-13,k,0.71,NA
Q2,2010-07-13,mg,3.07,NA
Q2,2010-07-13,ca,6.3,NA
Q2,2010-07-13,nh4_n,7,NA
Q2,2010-07-13,no3_n,147,NA
Q2,2010-07-20,k,0.55,NA
Q2,2010-07-20,mg,1.37,NA
Q2,2010-07-20,ca,3,NA
Q2,2010-07-20,nh4_n,17,NA
Q2,2010-07-20,no3_n,59,NA
Q2,2010-07-27,k,0.76,NA
Q2,2010-07-27,mg,2.83,NA
Q2,2010-07-27,ca,5.38,NA
Q2,2010-07-27,nh4_n,15,NA
Q2,2010-07-27,no3_n,141,NA
Q2,2010-08-03,k,0.8,NA
Q2,2010-08-03,mg,2.92,NA
Q2,2010-08-03,ca,6.71,NA
Q2,2010-08-03,nh4_n,7,NA
Q2,2010-08-03,no3_n,122,NA
Q2,2010-08-10,k,0.8,NA
Q2,2010-08-10,mg,2.46,NA
Q2,2010-08-10,ca,5.85,NA
Q2,2010-08-10,nh4_n,16,NA
Q2,2010-08-10,no3_n,91,NA
Q2,2010-08-17,k,0.83,NA
Q2,2010-08-17,mg,2.89,NA
Q2,2010-08-17,ca,6.82,NA
Q2,2010-08-17,nh4_n,NA,NA
Q2,2010-08-17,no3_n,105,NA
Q2,2010-08-24,k,0.83,NA
Q2,2010-08-24,mg,3.09,NA
Q2,2010-08-24,ca,7.52,NA
Q2,2010-08-24,nh4_n,NA,NA
Q2,2010-08-24,no3_n,141,NA
Q2,2010-08-31,k,NA,NA
Q2,2010-08-31,mg,NA,NA
Q2,2010-08-31,ca,NA,NA
Q2,2010-08-31,nh4_n,NA,NA
Q2,2010-08-31,no3_n,NA,NA
Q2,2010-09-07,k,1.49,NA
Q2,2010-09-07,mg,1.64,NA
Q2,2010-09-07,ca,4.25,NA
Q2,2010-09-07,nh4_n,NA,NA
Q2,2010-09-07,no3_n,106,NA
Q2,2010-09-14,k,0.85,NA
Q2,2010-09-14,mg,2.87,NA
Q2,2010-09-14,ca,6.44,NA
Q2,2010-09-14,nh4_n,NA,NA
Q2,2010-09-14,no3_n,139,NA
Q2,2010-09-21,k,0.89,NA
Q2,2010-09-21,mg,3.18,NA
Q2,2010-09-21,ca,6.21,NA
Q2,2010-09-21,nh4_n,6,NA
Q2,2010-09-21,no3_n,134,NA
Q2,2010-09-28,k,1.05,NA
Q2,2010-09-28,mg,2.59,NA
Q2,2010-09-28,ca,5.62,NA
Q2,2010-09-28,nh4_n,5,NA
Q2,2010-09-28,no3_n,136,NA
Q2,2010-10-05,k,0.96,NA
Q2,2010-10-05,mg,3.08,NA
Q2,2010-10-05,ca,6.67,NA
Q2,2010-10-05,nh4_n,NA,NA
Q2,2010-10-05,no3_n,151,NA
Q2,2010-10-12,k,0.97,NA
Q2,2010-10-12,mg,2.96,NA
Q2,2010-10-12,ca,7.74,NA
Q2,2010-10-12,nh4_n,12,NA
Q2,2010-10-12,no3_n,170,NA
Q2,2010-10-19,k,0.92,NA
Q2,2010-10-19,mg,3.08,NA
Q2,2010-10-19,ca,7.67,NA
Q2,2010-10-19,nh4_n,NA,NA
Q2,2010-10-19,no3_n,181,NA
Q2,2010-10-26,k,NA,NA
Q2,2010-10-26,mg,NA,NA
Q2,2010-10-26,ca,NA,NA
Q2,2010-10-26,nh4_n,8,NA
Q2,2010-10-26,no3_n,256,NA
Q2,2010-11-02,k,2.51,NA
Q2,2010-11-02,mg,1.11,NA
Q2,2010-11-02,ca,2.45,NA
Q2,2010-11-02,nh4_n,NA,NA
Q2,2010-11-02,no3_n,196,NA
Q2,2010-11-09,k,0.87,NA
Q2,2010-11-09,mg,2.74,NA
Q2,2010-11-09,ca,5.7,NA
Q2,2010-11-09,nh4_n,NA,NA
Q2,2010-11-09,no3_n,159,NA
Q2,2010-11-16,k,1.38,NA
Q2,2010-11-16,mg,2.91,NA
Q2,2010-11-16,ca,6.83,NA
Q2,2010-11-16,nh4_n,8,NA
Q2,2010-11-16,no3_n,121,NA
Q2,2010-11-23,k,0.99,NA
Q2,2010-11-23,mg,1.77,NA
Q2,2010-11-23,ca,3.82,NA
Q2,2010-11-23,nh4_n,NA,NA
Q2,2010-11-23,no3_n,142,NA
Q2,2010-11-30,k,0.86,NA
Q2,2010-11-30,mg,3.25,NA
Q2,2010-11-30,ca,6.48,NA
Q2,2010-11-30,nh4_n,6,NA
Q2,2010-11-30,no3_n,111,NA
Q2,2010-12-07,k,2.74,NA
Q2,2010-12-07,mg,3.35,NA
Q2,2010-12-07,ca,7.2,NA
Q2,2010-12-07,nh4_n,NA,NA
Q2,2010-12-07,no3_n,10,NA
Q2,2010-12-14,k,0.99,NA
Q2,2010-12-14,mg,3.04,NA
Q2,2010-12-14,ca,6.81,NA
Q2,2010-12-14,nh4_n,NA,NA
Q2,2010-12-14,no3_n,142,NA
Q2,2010-12-21,k,0.91,NA
Q2,2010-12-21,mg,3.07,NA
Q2,2010-12-21,ca,6.71,NA
Q2,2010-12-21,nh4_n,NA,NA
Q2,2010-12-21,no3_n,141,NA
Q2,2010-12-28,k,0.68,NA
Q2,2010-12-28,mg,2.78,NA
Q2,2010-12-28,ca,5.61,NA
Q2,2010-12-28,nh4_n,NA,NA
Q2,2010-12-28,no3_n,NA,NA
Q2,2011-01-04,k,0.8,NA
Q2,2011-01-04,mg,2.94,NA
Q2,2011-01-04,ca,7.41,NA
Q2,2011-01-04,nh4_n,18,NA
Q2,2011-01-04,no3_n,128,NA
Q2,2011-01-11,k,0.82,NA
Q2,2011-01-11,mg,3.12,NA
Q2,2011-01-11,ca,6.61,NA
Q2,2011-01-11,nh4_n,NA,NA
Q2,2011-01-11,no3_n,62,NA
Q2,2011-01-18,k,0.82,NA
Q2,2011-01-18,mg,2.99,NA
Q2,2011-01-18,ca,7.53,NA
Q2,2011-01-18,nh4_n,NA,NA
Q2,2011-01-18,no3_n,60,NA
Q2,2011-01-25,k,0.56,NA
Q2,2011-01-25,mg,2.91,NA
Q2,2011-01-25,ca,7.36,NA
Q2,2011-01-25,nh4_n,NA,NA
